23986	[H][C@@]12CC[C@]([H])([C@H](C)CCCC(C)C)[C@@]1(C)CC[C@@]1([H])/C2=C\C=C2\C[C@@H](O)CC[C@@]21C.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>[H][C@@]12C/C=C3/C[C@@H](O)CC[C@]3(C)[C@@]1([H])CC[C@@]1(C)[C@@]2([H])CC[C@]1([H])[C@H](C)CCCC(C)C.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1
23989	[NH3+][C@@H](CCC[C@H]([NH3+])C(=O)[O-])C(=O)[O-].O=C([O-])CCC(=O)C(=O)[O-]>>O=C([O-])C1=N[C@H](C(=O)[O-])CCC1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[H]O[H].[H+]
23990	O=C([O-])C1=N[C@H](C(=O)[O-])CCC1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[H]O[H].[H+]>>[NH3+][C@@H](CCC[C@H]([NH3+])C(=O)[O-])C(=O)[O-].O=C([O-])CCC(=O)C(=O)[O-]
23993	*OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C.[1*]C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>*C(=O)O[C@H](CO[1*])COP(=O)([O-])OCC[N+](C)(C)C.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
23994	*C(=O)O[C@H](CO[1*])COP(=O)([O-])OCC[N+](C)(C)C.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS>>*OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C.[1*]C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
23997	*[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H]>>[1*][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+]
23998	[1*][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+]>>*[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H]
24001	*O[C@H]1C[C@H](N2C=NC3=C2N=C(N)N=C3OC)O[C@@H]1COP(*)(=O)[O-].*N[C@@H](CS)C(*)=O>>*N[C@@H](CSC)C(*)=O.*O[C@H]1C[C@H](N2C=NC3=C2N=C(N)NC3=O)O[C@@H]1COP(*)(=O)[O-]
24002	*N[C@@H](CSC)C(*)=O.*O[C@H]1C[C@H](N2C=NC3=C2N=C(N)NC3=O)O[C@@H]1COP(*)(=O)[O-]>>*O[C@H]1C[C@H](N2C=NC3=C2N=C(N)N=C3OC)O[C@@H]1COP(*)(=O)[O-].*N[C@@H](CS)C(*)=O
24005	CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N3C=NC4=C3N=CN=C4N)[C@H](O)[C@@H]1O)C1=NC(=O)[N-]C(=O)C1=N2.[H+]>>C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N3C=NC4=C3N=CN=C4N)[C@H](O)[C@@H]1O)C1=C(N2)C(=O)NC(=O)N1
24006	C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N3C=NC4=C3N=CN=C4N)[C@H](O)[C@@H]1O)C1=C(N2)C(=O)NC(=O)N1>>CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N3C=NC4=C3N=CN=C4N)[C@H](O)[C@@H]1O)C1=NC(=O)[N-]C(=O)C1=N2.[H+]
24009	NC(=[NH2+])NCCS(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>[NH2+]=C(NCCS(=O)[O-])NP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
24010	[NH2+]=C(NCCS(=O)[O-])NP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]>>NC(=[NH2+])NCCS(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
24013	CC1=C(O)\C=C2\CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O\C2=C\1C.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O>>CC1=C2\CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O\C2=C(C)\C(C)=C\1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+]
24014	CC1=C2\CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O\C2=C(C)\C(C)=C\1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+]>>CC1=C(O)\C=C2\CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O\C2=C\1C.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O
24017	[H]C(=O)[C@]1([H])[C@@H]2CC3=C(NC4=C3C=CC=C4)[C@]3([H])C[C@H]1/C(=C\C)CN23.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>[H][C@@]12C[C@@]3([H])/C4=N/C5=CC=CC=C5[C@]45C[C@@H](C1[C@H]5OC(C)=O)N3C/C2=C/C.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
24018	[H][C@@]12C[C@@]3([H])/C4=N/C5=CC=CC=C5[C@]45C[C@@H](C1[C@H]5OC(C)=O)N3C/C2=C/C.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS>>[H]C(=O)[C@]1([H])[C@@H]2CC3=C(NC4=C3C=CC=C4)[C@]3([H])C[C@H]1/C(=C\C)CN23.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
24021	[NH2+]=C(NCCC[C@H]([NH3+])C(=O)[O-])NC(CC(=O)[O-])C(=O)[O-]>>O=C([O-])/C=C/C(=O)[O-].NC(=[NH2+])NCCC[C@H]([NH3+])C(=O)[O-]
24022	O=C([O-])/C=C/C(=O)[O-].NC(=[NH2+])NCCC[C@H]([NH3+])C(=O)[O-]>>[NH2+]=C(NCCC[C@H]([NH3+])C(=O)[O-])NC(CC(=O)[O-])C(=O)[O-]
24025	C/C=C/C=C/C=C/[C@@H](O)C/C=C/C[NH3+].CC(=O)C(=O)[O-]>>C/C=C/C=C/C=C/[C@@H](O)C/C=C/C=O.C[C@H]([NH3+])C(=O)[O-]
24026	C/C=C/C=C/C=C/[C@@H](O)C/C=C/C=O.C[C@H]([NH3+])C(=O)[O-]>>C/C=C/C=C/C=C/[C@@H](O)C/C=C/C[NH3+].CC(=O)C(=O)[O-]
24029	C[N+](C)(C)CCCC(=O)[O-].O=C([O-])CCC(=O)C(=O)[O-].O=O>>C[N+](C)(C)CC(O)CC(=O)[O-].O=C([O-])CCC(=O)[O-].O=C=O
24030	C[N+](C)(C)CC(O)CC(=O)[O-].O=C([O-])CCC(=O)[O-].O=C=O>>C[N+](C)(C)CCCC(=O)[O-].O=C([O-])CCC(=O)C(=O)[O-].O=O
24033	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](OC[C@H]2OC(O)(CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
24034	OC[C@H]1O[C@H](OC[C@H]2OC(O)(CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
24037	[1*][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
24038	*[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>[1*][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
24041	C=CC1=C(C)/C2=C/C3=C(C=C)C(C)=C4/C=C5/C(C)=C(CCC(=O)[O-])C6=[N+]5[Fe-]5(N43)N3C(=C6)C(CCC(=O)[O-])=C(C)/C3=C/C1=[N+]25.C=CC1=C(C)/C2=C/C3=C(C=C)C(C)=C4/C=C5/C(C)=C(CCC(=O)[O-])C6=[N+]5[Fe-]5(N43)N3C(=C6)C(CCC(=O)[O-])=C(C)/C3=C/C1=[N+]25.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>C=CC1=C(C)/C2=C/C3=C(C=C)C(C)=C4/C=C5/C(C)=C(CCC(=O)[O-])C6=[N+]5[Fe-2]5(N43)N3C(=C6)C(CCC(=O)[O-])=C(C)/C3=C/C1=[N+]25.C=CC1=C(C)/C2=C/C3=C(C=C)C(C)=C4/C=C5/C(C)=C(CCC(=O)[O-])C6=[N+]5[Fe-2]5(N43)N3C(=C6)C(CCC(=O)[O-])=C(C)/C3=C/C1=[N+]25.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H+]
24042	C=CC1=C(C)/C2=C/C3=C(C=C)C(C)=C4/C=C5/C(C)=C(CCC(=O)[O-])C6=[N+]5[Fe-2]5(N43)N3C(=C6)C(CCC(=O)[O-])=C(C)/C3=C/C1=[N+]25.C=CC1=C(C)/C2=C/C3=C(C=C)C(C)=C4/C=C5/C(C)=C(CCC(=O)[O-])C6=[N+]5[Fe-2]5(N43)N3C(=C6)C(CCC(=O)[O-])=C(C)/C3=C/C1=[N+]25.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H+]>>C=CC1=C(C)/C2=C/C3=C(C=C)C(C)=C4/C=C5/C(C)=C(CCC(=O)[O-])C6=[N+]5[Fe-]5(N43)N3C(=C6)C(CCC(=O)[O-])=C(C)/C3=C/C1=[N+]25.C=CC1=C(C)/C2=C/C3=C(C=C)C(C)=C4/C=C5/C(C)=C(CCC(=O)[O-])C6=[N+]5[Fe-]5(N43)N3C(=C6)C(CCC(=O)[O-])=C(C)/C3=C/C1=[N+]25.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
24045	O=C([O-])C1=CC(O)=C(O)C=C1.O=O>>O=C/C=C(\C=C(\O)C(=O)[O-])C(=O)[O-].[H+]
24046	O=C/C=C(\C=C(\O)C(=O)[O-])C(=O)[O-].[H+]>>O=C([O-])C1=CC(O)=C(O)C=C1.O=O
24049	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.O=P([O-])([O-])O>>OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O.O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
24050	OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O.O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O>>OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.O=P([O-])([O-])O
24061	O=C([O-])[C@H](CC1=CC=C(O)C=C1)NO.CC1=C(C)C=C2C(=C1)NC1=C(NC(=O)NC1=O)N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].O=O>>O=C([O-])[C@H](CC1=CC=C(O)C=C1)N(O)O.CC1=C(C)C=C2C(=C1)/N=C1/C(=O)[N-]C(=O)N=C1N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].[H]O[H].[H+]
24062	O=C([O-])[C@H](CC1=CC=C(O)C=C1)N(O)O.CC1=C(C)C=C2C(=C1)/N=C1/C(=O)[N-]C(=O)N=C1N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].[H]O[H].[H+]>>O=C([O-])[C@H](CC1=CC=C(O)C=C1)NO.CC1=C(C)C=C2C(=C1)NC1=C(NC(=O)NC1=O)N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].O=O
24065	[NH3+]CC(=O)CCC(=O)[O-].[NH3+]CC(=O)CCC(=O)[O-]>>[NH3+]CC1=C(CC(=O)[O-])C(CCC(=O)[O-])=CN1.[H]O[H].[H]O[H].[H+]
24066	[NH3+]CC1=C(CC(=O)[O-])C(CCC(=O)[O-])=CN1.[H]O[H].[H]O[H].[H+]>>[NH3+]CC(=O)CCC(=O)[O-].[NH3+]CC(=O)CCC(=O)[O-]
24069	O=C1CCCCC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+]>>O=C1CCCCCO1.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H]
24070	O=C1CCCCCO1.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H]>>O=C1CCCCC1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+]
24073	CC/C=C\C[C@@H](/C=C/C=C\CCCCCCCC(=O)[O-])OO>>CC/C=C\C[C@@H]1O/C1=C\C=C/CCCCCCCC(=O)[O-].[H]O[H]
24074	CC/C=C\C[C@@H]1O/C1=C\C=C/CCCCCCCC(=O)[O-].[H]O[H]>>CC/C=C\C[C@@H](/C=C/C=C\CCCCCCCC(=O)[O-])OO
24077	*C1CCC2C3CC=C4C[C@@H](O)CCC4(C)C3CCC12C.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1>>*C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]
24078	*C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>*C1CCC2C3CC=C4C[C@@H](O)CCC4(C)C3CCC12C.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1
24081	*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1O.[NH3+][C@@H](CC1=CNC2=C1C=CC=C2)C(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OC(=O)[C@@H](N)CC1=CNC2=C1C=CC=C2.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+]
24082	*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OC(=O)[C@@H](N)CC1=CNC2=C1C=CC=C2.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+]>>*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1O.[NH3+][C@@H](CC1=CNC2=C1C=CC=C2)C(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
24085	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1.S1[Fe]S[Fe+]1.S1[Fe]S[Fe+]1.O=O.[H+].[H+]>>CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@@]23O[C@]2(C)C[C@@H](O)CC3(C)C)C(C)(C)C[C@H](O)C1.S1[Fe+]S[Fe+]1.S1[Fe+]S[Fe+]1.[H]O[H]
24086	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@@]23O[C@]2(C)C[C@@H](O)CC3(C)C)C(C)(C)C[C@H](O)C1.S1[Fe+]S[Fe+]1.S1[Fe+]S[Fe+]1.[H]O[H]>>CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1.S1[Fe]S[Fe+]1.S1[Fe]S[Fe+]1.O=O.[H+].[H+]
24093	COC(=O)C1=CC(O)=CC(OC)=C1C(=O)C1=C(O)C=C(C)C=C1[O-].COC(=O)C1=CC(O)=CC(OC)=C1C(=O)C1=C(O)C=C(C)C=C1[O-].O=O.[H+].[H+]>>COC(=O)C1=CC(=O)C=C(OC)[C@@]12OC1=C\C(C)=C/C(O)=C\1C2=O.COC(=O)C1=CC(=O)C=C(OC)[C@@]12OC1=C\C(C)=C/C(O)=C\1C2=O.[H]O[H].[H]O[H]
24094	COC(=O)C1=CC(=O)C=C(OC)[C@@]12OC1=C\C(C)=C/C(O)=C\1C2=O.COC(=O)C1=CC(=O)C=C(OC)[C@@]12OC1=C\C(C)=C/C(O)=C\1C2=O.[H]O[H].[H]O[H]>>COC(=O)C1=CC(O)=CC(OC)=C1C(=O)C1=C(O)C=C(C)C=C1[O-].COC(=O)C1=CC(O)=CC(OC)=C1C(=O)C1=C(O)C=C(C)C=C1[O-].O=O.[H+].[H+]
24097	O=C1C=C(C2=CC(O)=C(O)C=C2)OC2=C1C(O)=C([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C([O-])=C2.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O>>COC1=C(O)C=CC(C2=CC(=O)C3=C(C=C([O-])C([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C3O)O2)=C1.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+]
24098	COC1=C(O)C=CC(C2=CC(=O)C3=C(C=C([O-])C([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C3O)O2)=C1.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+]>>O=C1C=C(C2=CC(O)=C(O)C=C2)OC2=C1C(O)=C([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C([O-])=C2.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O
24101	CC(C)OP(=O)(F)OC(C)C.[H]O[H]>>CC(C)OP(=O)([O-])OC(C)C.[F-].[H+].[H+]
24102	CC(C)OP(=O)([O-])OC(C)C.[F-].[H+].[H+]>>CC(C)OP(=O)(F)OC(C)C.[H]O[H]
24105	NC1=NC2=C(C(=O)N1)C(C[NH3+])=CN2.*O[C@H]1[C@@H](O)[C@H](N2C=NC3=C2N=C(N)NC3=O)O[C@@H]1COP(*)(=O)[O-]>>*O[C@H]1[C@@H](O)[C@H](N2C=C(C[NH3+])C3=C2N=C(N)NC3=O)O[C@@H]1COP(*)(=O)[O-].NC1=NC2=C(N=CN2)C(=O)N1
24106	*O[C@H]1[C@@H](O)[C@H](N2C=C(C[NH3+])C3=C2N=C(N)NC3=O)O[C@@H]1COP(*)(=O)[O-].NC1=NC2=C(N=CN2)C(=O)N1>>NC1=NC2=C(C(=O)N1)C(C[NH3+])=CN2.*O[C@H]1[C@@H](O)[C@H](N2C=NC3=C2N=C(N)NC3=O)O[C@@H]1COP(*)(=O)[O-]
24109	CNC(=O)CCC(=O)C(=O)[O-].[H]O[H]>>C[NH3+].O=C([O-])CCC(=O)C(=O)[O-]
24110	C[NH3+].O=C([O-])CCC(=O)C(=O)[O-]>>CNC(=O)CCC(=O)C(=O)[O-].[H]O[H]
24113	[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-].[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-].O=O>>[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-].[H]OO[H]
24114	[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-].[H]OO[H]>>[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-].[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-].O=O
